,Title,Published_date,Views,Likes,Dislikes,Comments,post_type,Month,date,day_name
91,Machine Learning in Python: How to Fit a Random Forest in Five Minutes | Thomas Laetsch,2020-02-25T21:03:45Z,120,1,1,0,youtube#video,Feb,2020-02-25 21:03:45+00:00,Tuesday
92,Deep Learning Illustrated | Book Launch at NYCDSA Data Science Academy,2020-02-20T16:57:29Z,159,,,0,youtube#video,Feb,2020-02-20 16:57:29+00:00,Thursday
93,Beginner's Guide to Data Science by NYCDSA Instructor Drace Zhan | Open House,2020-02-20T16:57:16Z,296,,,0,youtube#video,Feb,2020-02-20 16:57:16+00:00,Thursday
94,Data Science in Healthcare- Capstone Presentation | NYCDSA Open House,2020-02-20T02:29:07Z,310,,,0,youtube#video,Feb,2020-02-20 02:29:07+00:00,Thursday
95,"Exclusive Data Science Hiring and Networking Event | January 15, 2020",2020-01-21T22:24:26Z,209,1,1,0,youtube#video,Jan,2020-01-21 22:24:26+00:00,Tuesday
96,Machine Learning with Python: Implementing Random Forests,2020-01-17T20:36:08Z,306,10,10,0,youtube#video,Jan,2020-01-17 20:36:08+00:00,Friday
97,How to Python: Scraping yelp reviews using beautiful soup | Zeyu Zhang | Info Session,2020-01-14T19:58:40Z,2858,19,19,4,youtube#video,Jan,2020-01-14 19:58:40+00:00,Tuesday
98,Webinar Series: Intro to Natural Language Processing | Drace Zhan,2019-12-03T19:41:44Z,156,6,6,0,youtube#video,Dec,2019-12-03 19:41:44+00:00,Tuesday
99,Unsupervised Machine learning | Aiko Liu | Clustering & Image Compression,2019-11-26T18:05:19Z,354,3,3,0,youtube#video,Nov,2019-11-26 18:05:19+00:00,Tuesday
100,Demo of Random Forest | Thomas Laetsch | Python Machine Learning,2019-11-26T18:02:58Z,163,5,5,0,youtube#video,Nov,2019-11-26 18:02:58+00:00,Tuesday
101,Linear Regression | Demo Lesson by Luke Lin | Live Online Class Instructor,2019-11-26T17:55:42Z,226,4,4,0,youtube#video,Nov,2019-11-26 17:55:42+00:00,Tuesday
102,Advanced Topics in Python | Demo Lesson by Alex Baransky | NYC Data Science Academy Instructor,2019-11-21T20:04:06Z,258,5,5,0,youtube#video,Nov,2019-11-21 20:04:06+00:00,Thursday
103,Rapid Fire with Kirk Borne | Data Science Trends,2019-11-18T17:38:48Z,519,11,11,0,youtube#video,Nov,2019-11-18 17:38:48+00:00,Monday
104,A Journey from Student to Manager | Pfizer & American Water,2019-11-14T21:16:22Z,366,5,5,0,youtube#video,Nov,2019-11-14 21:16:22+00:00,Thursday
105,Deep Learning Illustrated | Book Launch & Course Demo | Recap,2019-10-03T18:56:17Z,153,3,3,4,youtube#video,Oct,2019-10-03 18:56:17+00:00,Thursday
106,Webinar Series: Build Data Visualization App with R Shiny | David Romoff,2019-10-02T17:00:40Z,301,4,4,1,youtube#video,Oct,2019-10-02 17:00:40+00:00,Wednesday
107,Webinar Series: Hack Kaggle with Google Colab | Zeyu Zhang | Info Session,2019-09-06T13:34:37Z,432,8,8,0,youtube#video,Sep,2019-09-06 13:34:37+00:00,Friday
108,"From Alumni to Hiring Partner| Bernard Ong, Lead Data Scientist, Lincoln Finacial Group",2019-08-28T14:15:54Z,343,6,6,0,youtube#video,Aug,2019-08-28 14:15:54+00:00,Wednesday
109,"Alumni Spotlight: Elsa Vera Amores, Data Scientist at JP Morgan Chase",2019-07-25T17:55:59Z,1059,22,22,0,youtube#video,Jul,2019-07-25 17:55:59+00:00,Thursday
110,We'd love to see you in our classroom | NYC Data Science Academy,2019-06-25T15:36:52Z,10130,18,18,3,youtube#video,Jun,2019-06-25 15:36:52+00:00,Tuesday
111,"Alumni Spotlight: Hayley Caddes, Lead Data Scientist at BerlandTeam",2019-05-11T07:23:12Z,1153,11,11,0,youtube#video,May,2019-05-11 07:23:12+00:00,Saturday
112,"Data Scientist and Employer Networking Event - April 2, 2019",2019-04-19T20:57:34Z,280,1,1,1,youtube#video,Apr,2019-04-19 20:57:34+00:00,Friday
113,"Alumni Spotlight: Dean Goldman, From Painter to Engineer at Samsung Ads",2019-04-11T20:32:11Z,482,3,3,0,youtube#video,Apr,2019-04-11 20:32:11+00:00,Thursday
114,"Alumni Spotlight: Kweku Ulzen, Senior Data Scientist at Nielsen",2018-10-22T21:08:43Z,729,14,14,2,youtube#video,Oct,2018-10-22 21:08:43+00:00,Monday
115,"Alumni Spotlight: William Fallon, Trader at Old Mission Capital",2018-09-24T14:35:15Z,1060,9,9,0,youtube#video,Sep,2018-09-24 14:35:15+00:00,Monday
116,"Alumni Spotlight: Sean Kickham, Data Science Manager at PwC",2018-08-16T17:49:30Z,1208,13,13,5,youtube#video,Aug,2018-08-16 17:49:30+00:00,Thursday
117,"Alumni Spotlight: Andrew Dodd, Machine Learning Engineer at Novetta",2018-06-21T18:30:07Z,1420,5,5,0,youtube#video,Jun,2018-06-21 18:30:07+00:00,Thursday
118,Dplyr R,2018-06-15T19:42:20Z,1604,8,8,0,youtube#video,Jun,2018-06-15 19:42:20+00:00,Friday
119,Introduction To Hadoop,2018-06-15T19:42:07Z,1369,6,6,0,youtube#video,Jun,2018-06-15 19:42:07+00:00,Friday
120,Unsupervised Machine Learning Python Sample,2018-06-15T19:41:55Z,3954,18,18,1,youtube#video,Jun,2018-06-15 19:41:55+00:00,Friday
121,Introduction To Deep Learning,2018-06-15T19:41:36Z,1359,4,4,0,youtube#video,Jun,2018-06-15 19:41:36+00:00,Friday
122,"Alumni Spotlight: Iman Singh, Data Associate at Gryphon Strategies",2018-05-18T21:56:05Z,593,9,9,0,youtube#video,May,2018-05-18 21:56:05+00:00,Friday
123,"Alumni Spotlight: Gwen Fernandez, from a Pre-med student to Data Technology Analyst at Keyrus",2018-05-07T20:43:25Z,441,2,2,0,youtube#video,May,2018-05-07 20:43:25+00:00,Monday
124,"Alumni Spotlight: Paul Ton, Data Scientist at tellic",2018-04-27T17:28:42Z,260,4,4,0,youtube#video,Apr,2018-04-27 17:28:42+00:00,Friday
125,"Alumni Spotlight: Henry Crosby, Data Scientist at tellic",2018-04-03T19:07:08Z,375,2,2,0,youtube#video,Apr,2018-04-03 19:07:08+00:00,Tuesday
126,"Alumni Spotlight: Kathryn Bryant, Ph.D., Senior Data Scientist at National Grid",2018-03-16T22:06:55Z,1432,15,15,0,youtube#video,Mar,2018-03-16 22:06:55+00:00,Friday
127,"Alumni Spotlight: William Zhou, Informatics Specialist at Memorial Sloan Kettering Cancer Center",2018-02-14T15:00:52Z,528,5,5,0,youtube#video,Feb,2018-02-14 15:00:52+00:00,Wednesday
128,Meet Instructors for Machine Learning in Finance,2018-01-16T18:27:33Z,1321,8,8,0,youtube#video,Jan,2018-01-16 18:27:33+00:00,Tuesday
129,"Alumni Spotlight: Katie Critelli, Data Scientist at Deutsche Bank",2017-12-06T21:43:20Z,2762,17,17,0,youtube#video,Dec,2017-12-06 21:43:20+00:00,Wednesday
130,"Meet Wes Aull, Instructor for Data Science with Tableau",2017-11-20T17:12:19Z,483,3,3,0,youtube#video,Nov,2017-11-20 17:12:19+00:00,Monday
131,"Alumni Spotlight: Claire Keser, Senior Analyst at Casper",2017-10-31T16:38:30Z,1087,4,4,0,youtube#video,Oct,2017-10-31 16:38:30+00:00,Tuesday
132,Online Info Session - Immersive Data Science Bootcamp,2017-10-23T21:47:38Z,719,6,6,0,youtube#video,Oct,2017-10-23 21:47:38+00:00,Monday
133,"Jon Krohn, Instructor for Deep Learning course at NYC Data Science Academy",2017-10-03T21:04:28Z,920,5,5,0,youtube#video,Oct,2017-10-03 21:04:28+00:00,Tuesday
134,"Alumni Spotlight: Mayank Shah, Data Scientist at -Live-, NYCDSA Alumni, former Facebook Analyst",2017-09-29T15:15:07Z,1284,6,6,1,youtube#video,Sep,2017-09-29 15:15:07+00:00,Friday
135,Team cGA cohort 10 Capstone Project Cancer Research using Data Science,2017-09-18T20:23:56Z,169,0,0,1,youtube#video,Sep,2017-09-18 20:23:56+00:00,Monday
136,Fundamentals of Deep Learning by Jon Krohn,2017-08-28T13:48:37Z,1966,19,19,2,youtube#video,Aug,2017-08-28 13:48:37+00:00,Monday
137,A Hybrid Recommender with Yelp Challenge Data,2017-08-01T21:16:55Z,4473,34,34,0,youtube#video,Aug,2017-08-01 21:16:55+00:00,Tuesday
138,Kaggle Top1% Solution: Predicting Housing Prices in Moscow,2017-07-31T13:51:46Z,16845,172,172,3,youtube#video,Jul,2017-07-31 13:51:46+00:00,Monday
139,Kaggle Private Leaderboard Top1% Solution: Sberbank Russian Housing Market,2017-07-07T14:28:21Z,4589,64,64,1,youtube#video,Jul,2017-07-07 14:28:21+00:00,Friday
140,[NYCDSA on FOX5NY] How You Can Train for America's Hottest Job: Data Scientist,2017-06-27T15:36:02Z,348,4,4,0,youtube#video,Jun,2017-06-27 15:36:02+00:00,Tuesday
141,Kaggle Competition No.1 Solution: Predicting Consumer Credit Default,2017-06-07T20:32:55Z,24436,204,204,11,youtube#video,Jun,2017-06-07 20:32:55+00:00,Wednesday
142,NYC Data Science Academy: Data Scientist & Employer Networking Event Jan 2017,2017-06-07T20:18:12Z,720,0,0,0,youtube#video,Jun,2017-06-07 20:18:12+00:00,Wednesday
143,The Restaurant Dilemma: Personalized Recommendations for Groups of People,2017-06-07T17:43:41Z,649,0,0,0,youtube#video,Jun,2017-06-07 17:43:41+00:00,Wednesday
144,Yelper: A Collaborative Filtering Based Recommendation System,2017-06-07T17:39:14Z,1031,8,8,0,youtube#video,Jun,2017-06-07 17:39:14+00:00,Wednesday
145,Data Wrangling with DSS: From Scraping HTML To Unsupervised Learning in 1h,2017-02-10T15:30:15Z,935,5,5,0,youtube#video,Feb,2017-02-10 15:30:15+00:00,Friday
146,"Meet Brennan Lodge, Instructor for ""R For Business Analysts”",2017-01-04T23:12:25Z,606,5,5,0,youtube#video,Jan,2017-01-04 23:12:25+00:00,Wednesday
147,Fordham Career Workshop,2016-10-18T21:04:17Z,215,4,4,0,youtube#video,Oct,2016-10-18 21:04:17+00:00,Tuesday
148,A Day In The Life Of Bootcamp Students- NYC Data Science Academy,2016-09-08T21:13:22Z,7136,29,29,0,youtube#video,Sep,2016-09-08 21:13:22+00:00,Thursday
149,Ismael Jaime Cruz: Exploring Global Terrorism Data,2016-09-08T20:14:10Z,689,5,5,0,youtube#video,Sep,2016-09-08 20:14:10+00:00,Thursday
150,"Kaggle Competition ""Higgs Boson Machine Learning Challenge""",2016-09-08T20:14:04Z,1002,9,9,0,youtube#video,Sep,2016-09-08 20:14:04+00:00,Thursday
151,Ismael Jaime Cruz: Where Film Locations Abound,2016-09-08T20:13:57Z,89,0,0,0,youtube#video,Sep,2016-09-08 20:13:57+00:00,Thursday
